Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-2373.447	-2442.463	69.01625	0.182287	0.135571	0.019477	0.0725009	0.101672	0.226376	0.0216548	0.0424409	0.105561	0.0308099	0.0895495	0.103815	0.0435134	0.0154574	0.0243047	0.0453334	0.0378797	0.0973106	0.067653	0.0400141	0.014972	0.0219002	0.00451178	0.0219377	0.0382859	0.0030059	0.00121037	0.00831535	0.0266179	0.00200835	0.040239	0.0637074	0.0184098	0.00127602	0.0138216	0.0482518	0.0759707	0.102763	0.0353984	0.0175271	0.0249832	0.0109664	0.0318052	0.0130596	0.00878038	0.299595	0.00480168	0.0108129	0.0430608	0.240989	0.0330296	0.7865855	1.213414	0.222334	0.480322	0.795507	1.25706	2.08194	4.49775	1.087189	1.542635	0.0654487	0.0486755	0.00699304	0.0260308	0.0365045	0.0812782	0.00777497	0.015238	0.0379007	0.011062	0.032152	0.0372737	0.0156231	0.00554984	0.00872641	0.0162766	0.0136004	0.0349385	0.0242902	0.0143667	0.00537556	0.00786308	0.00161992	0.00787654	0.0137462	0.00107924	0.000434572	0.00298555	0.00955692	0.000721081	0.0144475	0.0228736	0.00660989	0.000458144	0.00496254	0.0173244	0.0272766	0.0368961	0.0127095	0.00629296	0.00897001	0.00393741	0.0114194	0.00468894	0.00315252	0.107567	0.001724	0.00388228	0.0154606	0.086525	0.011859	0.606707	0.393293	2.785194
396	-2367.787	-2436.585	68.79834	0.125109	0.109153	0.0889833	0.0602503	0.0928614	0.198142	0.031554	0.0366794	0.0727198	0.0315185	0.109854	0.213485	0.0256916	0.0304049	0.00225806	0.0151757	0.03828	0.119437	0.0422463	0.0540089	0.0181589	0.024227	0.0208579	0.0101087	0.0290628	0.0168075	0.00762073	0.00556748	0.0176014	0.00805155	0.0317841	0.0207394	0.0178048	0.00743776	0.0106492	0.0363487	0.117762	0.131071	0.00210772	0.0603013	0.0880044	0.0181127	0.0159468	0.0716077	0.00489459	0.258441	0.0033713	0.0301794	0.0183274	0.266712	0.0293815	0.8984154	1.101585	0.150574	0.397179	0.749706	1.33386	2.51776	6.64126	1.368988	1.226142	0.0431877	0.0376797	0.0307171	0.0207985	0.0320559	0.0683988	0.0108925	0.0126618	0.025103	0.0108802	0.0379217	0.0736954	0.00886877	0.0104958	0.000779485	0.00523866	0.0132143	0.0412297	0.0145835	0.0186439	0.00626849	0.00836319	0.00720018	0.00348953	0.0100325	0.00580196	0.00263069	0.0019219	0.00607604	0.00277941	0.0109719	0.00715926	0.00614625	0.00256752	0.00367612	0.0125476	0.0406515	0.045246	0.000727589	0.0208161	0.0303792	0.00625251	0.00550484	0.0247191	0.00168962	0.089214	0.00116378	0.010418	0.00632666	0.0920695	0.0101425	0.550792	0.449208	2.896861
432	-2375.728	-2444.239	68.51159	0.201603	0.129333	0.0357747	0.0934703	0.0743461	0.168868	0.0801571	0.0107209	0.106102	0.0351523	0.132818	0.221479	0.0275512	0.0243221	0.0121979	0.0295023	0.0323639	0.112732	0.0422795	0.0154274	0.019285	0.0223734	0.0194554	0.00394846	0.0288623	0.0231925	0.00111704	0.0124805	0.0477114	0.0158607	0.0659585	0.0505103	0.00456523	0.00181593	0.011959	0.0155126	0.0915844	0.171762	0.0247041	0.0495646	0.0732011	0.0343994	0.0280014	0.0366038	0.00429299	0.184759	0.0174742	0.052475	0.0216251	0.25888	0.0770191	0.7500518	1.249948	0.232532	0.490944	0.800954	1.24851	2.03689	4.30048	1.05476	1.666482	0.0659446	0.042305	0.0117019	0.0305743	0.0243187	0.0552368	0.0262195	0.00350682	0.0347063	0.0114984	0.043445	0.0724462	0.00901204	0.00795579	0.00398997	0.00965026	0.0105863	0.0368749	0.0138297	0.00504632	0.00630814	0.00731837	0.00636389	0.00129155	0.00944089	0.00758629	0.000365384	0.0040824	0.0156065	0.00518807	0.0215751	0.016522	0.00149329	0.000593993	0.00391181	0.00507421	0.0299574	0.0561836	0.00808075	0.0162126	0.0239442	0.0112521	0.0091593	0.0119732	0.00140424	0.0604351	0.00571582	0.0171647	0.0070736	0.0846799	0.0251931	0.624974	0.375026	3.057155
468	-2368.756	-2439.094	70.3382	0.113703	0.0838686	0.0161729	0.0310567	0.0742129	0.0817711	0.0363287	0.0297222	0.036813	0.0201512	0.0393947	0.133442	0.0152287	0.0153299	0.0131331	0.0191966	0.0220177	0.072433	0.0356361	0.0331487	0.0175809	0.0146653	0.0067431	0.0186573	0.0307451	0.000138134	0.0041936	0.156054	0.0122097	0.00838204	0.0103649	0.00613618	0.000791074	0.011788	0.0259505	0.211934	0.0129053	0.0595791	0.034181	0.019381	0.00891336	0.00116956	0.0434528	0.0133837	0.0246455	0.0228657	0.0103379	0.0201223	0.0222786	0.000823142	0.0250692	0.886818	1.113182	0.11663	0.350655	0.721126	1.38672	2.8518	8.57415	1.553695	1.255254	0.0639424	0.0471648	0.00909506	0.0174652	0.0417348	0.0459852	0.02043	0.0167147	0.0207024	0.0113323	0.0221542	0.0750434	0.0085641	0.008621	0.00738562	0.0107955	0.012382	0.0407339	0.0200405	0.0186417	0.00988689	0.00824729	0.00379209	0.0104922	0.01729	7.76817e-05	0.00235834	0.0877596	0.00686632	0.00471377	0.00582885	0.00345078	0.000444873	0.00662915	0.0145937	0.119184	0.00725748	0.0335053	0.0192222	0.0108992	0.00501256	0.000657723	0.0244364	0.00752652	0.0138598	0.0128589	0.00581367	0.0113161	0.0125287	0.000462907	0.014098	0.556591	0.443409	1.778203
504	-2365.259	-2435.786	70.5272	0.0677029	0.0501254	0.015296	0.0319169	0.060658	0.0480252	0.0444559	0.0213176	0.0376529	0.00994369	0.0431576	0.0878662	0.0211805	0.0109222	0.00577251	0.0104624	0.00647631	0.0722323	0.023382	0.0199072	0.00724457	0.0180788	0.00378086	0.00380198	0.0224093	0.00142428	0.00236798	0.0978236	0.00392346	0.016598	0.000624681	0.00296392	0.00141207	0.000996908	0.0203666	0.0996302	0.00098843	0.0137012	0.0417359	0.00712729	0.00794923	0.00300493	0.0476641	0.0356135	0.0124521	0.015792	0.0077184	0.0123103	0.0118016	0.0225274	0.0160363	0.7165091	1.283491	0.0980694	0.322232	0.702356	1.42378	3.10336	10.1969	1.679023	1.791312	0.0542351	0.0401542	0.0122533	0.0255678	0.0485916	0.0384718	0.0356125	0.017077	0.0301628	0.00796564	0.0345724	0.0703874	0.0169671	0.00874948	0.00462421	0.00838115	0.00518801	0.0578635	0.0187308	0.0159471	0.00580344	0.0144825	0.00302875	0.00304567	0.0179515	0.00114095	0.00189693	0.078364	0.00314298	0.0132962	0.000500416	0.00237432	0.00113118	0.000798598	0.0163151	0.0798112	0.000791806	0.0109756	0.0334336	0.00570949	0.00636792	0.00240717	0.0381825	0.0285291	0.00997502	0.0126505	0.00618301	0.00986147	0.009454	0.0180461	0.0128463	0.641745	0.358255	1.248323
540	-2358.207	-2428.348	70.14138	0.124111	0.0931336	0.0370555	0.0418369	0.081087	0.0854266	0.057871	0.00754336	0.0515675	0.0190066	0.081911	0.077331	0.0243189	0.0277652	0.00814859	0.0202882	0.0160802	0.0828203	0.0224976	0.0163889	0.0374857	0.0249335	0.006702	0.00556255	0.0124143	0.000143504	0.00580629	0.186518	0.00438011	0.0169032	0.0012854	0.00769225	0.00188193	0.00547446	0.0184539	0.303189	0.00583465	0.0133883	0.032727	0.00555395	0.00916742	0.000610765	0.0686979	0.0183461	0.0126807	0.0265509	0.0170103	0.0375315	0.014237	0.0777181	0.0357857	0.9741371	1.025863	0.106425	0.335342	0.711149	1.40617	2.98203	9.39626	1.619899	1.053099	0.0623405	0.0467807	0.0186128	0.0210145	0.0407297	0.0429095	0.0290684	0.003789	0.0259022	0.00954697	0.0411436	0.0388431	0.0122153	0.0139464	0.00409301	0.0101907	0.00807702	0.0416004	0.0113005	0.00823206	0.0188289	0.012524	0.00336639	0.00279405	0.00623565	7.20815e-05	0.00291648	0.0936873	0.00220012	0.00849043	0.000645651	0.00386379	0.000945289	0.0027498	0.00926936	0.152291	0.00293072	0.00672488	0.0164387	0.00278973	0.00460477	0.000306785	0.0345067	0.0092152	0.00636949	0.0133364	0.00854424	0.018852	0.00715118	0.0390375	0.017975	0.512931	0.487069	1.990856
576	-2375.66	-2444.889	69.22913	0.16445	0.0954996	0.0364279	0.0678109	0.129724	0.168919	0.0205692	0.0190987	0.0416221	0.0843728	0.0960982	0.134499	0.0521797	0.0359834	0.00775731	0.0548432	0.0252195	0.0697563	0.0427293	0.0416644	0.0470045	0.0314865	0.0271407	0.0279103	0.0351683	0.0112477	0.00359451	0.176711	0.021012	0.0735003	0.0157307	0.0225931	0.00848636	0.0097881	0.0303908	0.176494	0.034311	0.0222218	0.0793372	0.0254455	0.00792788	0.00466989	0.104747	0.0263268	0.0514383	0.0276084	0.02395	0.0356921	0.0598944	0.0375016	0.0125389	0.8738942	1.126106	0.172113	0.42394	0.765113	1.307	2.35883	5.81015	1.272316	1.288607	0.0617977	0.0358873	0.0136891	0.0254824	0.0487484	0.0634772	0.00772961	0.007177	0.015641	0.0317061	0.0361123	0.0505429	0.0196084	0.0135221	0.00291508	0.0206093	0.00947713	0.0262134	0.016057	0.0156569	0.0176636	0.0118322	0.0101991	0.0104883	0.0132157	0.00422672	0.00135076	0.0664053	0.00789601	0.0276203	0.00591137	0.00849015	0.00318905	0.00367822	0.0114204	0.0663238	0.0128936	0.00835063	0.0298138	0.00956205	0.00297918	0.00175488	0.0393624	0.00989321	0.0193298	0.0103748	0.00900007	0.0134126	0.0225074	0.0140926	0.00471194	0.563053	0.436947	2.661094
612	-2362.562	-2431.83	69.2681	0.141949	0.108035	0.0170763	0.0762709	0.0950586	0.12445	0.14959	0.0401591	0.0857032	0.0442322	0.088081	0.156279	0.0333418	0.0258937	0.0149922	0.0526458	0.0294129	0.0810478	0.0612456	0.0205694	0.0277382	0.0261818	0.0150894	0.00484116	0.021297	0.0137952	0.00690114	0.161758	0.0107649	0.0986062	0.0171248	0.0267223	0.00242416	0.0154411	0.0285405	0.323155	0.0140636	0.0456296	0.037741	0.0519045	0.00285302	0.00456421	0.0627114	0.0785669	0.0231888	0.0372742	0.0456312	0.0359138	0.0216686	0.0403916	0.045572	0.9630907	1.036909	0.189379	0.444174	0.776324	1.28812	2.25137	5.28041	1.203189	1.076648	0.0508033	0.0386656	0.00611157	0.0272972	0.0340213	0.0445405	0.053538	0.0143729	0.030673	0.0158306	0.031524	0.055932	0.011933	0.0092673	0.0053657	0.0188418	0.0105268	0.0290069	0.0219197	0.00736177	0.00992747	0.00937041	0.00540048	0.00173264	0.00762216	0.00493728	0.00246991	0.057893	0.00385276	0.035291	0.00612894	0.00956387	0.000867603	0.00552634	0.0102146	0.115657	0.00503333	0.0163308	0.0135075	0.0185765	0.00102109	0.00163352	0.0224443	0.028119	0.00829924	0.0133404	0.0163313	0.0128535	0.00775515	0.0144561	0.0163102	0.518455	0.481545	2.794089
648	-2354.696	-2425.175	70.47947	0.132198	0.0728986	0.0392045	0.0606337	0.0454691	0.133723	0.063938	0.0048345	0.0689874	0.0288337	0.0598662	0.0996795	0.02109	0.0250654	0.00421147	0.0134667	0.0190834	0.0476896	0.0300467	0.0196707	0.0184809	0.0305227	0.0150328	0.000927766	0.0191152	0.00192896	0.00309442	0.184501	0.0110522	0.0295332	0.00267384	0.0281653	0.000468504	0.0044625	0.0374606	0.15678	0.00513306	0.00890781	0.0506459	0.0110406	0.000979189	0.00243105	0.0789698	0.0221511	0.0227617	0.0343289	0.0194442	0.0292421	0.020091	0.0148502	0.0222278	0.9972896	1.00271	0.126351	0.364617	0.729964	1.36993	2.7426	7.91448	1.495808	1.005435	0.0703933	0.0388172	0.0208757	0.0322864	0.0242115	0.0712053	0.0340459	0.00257429	0.0367346	0.0153535	0.0318777	0.0530776	0.0112301	0.0133469	0.00224253	0.00717076	0.0101616	0.0253939	0.0159994	0.0104743	0.00984075	0.0162528	0.00800469	0.000494019	0.0101785	0.00102714	0.00164772	0.0982437	0.00588509	0.0157259	0.00142377	0.0149976	0.00024947	0.0023762	0.0199471	0.0834829	0.00273327	0.00474325	0.026968	0.00587894	0.000521401	0.00129449	0.04205	0.0117951	0.0121202	0.0182796	0.0103537	0.0155709	0.0106981	0.00790747	0.0118359	0.501355	0.498645	1.877996
684	-2370.242	-2440.422	70.18028	0.145696	0.0701383	0.0208858	0.058749	0.0442628	0.0879478	0.0580113	0.00637987	0.036974	0.0251699	0.0645386	0.0595567	0.0218884	0.0233685	0.00802524	0.0167417	0.00781597	0.0788297	0.0359097	0.0138386	0.0465534	0.0150345	0.00817244	0.00159004	0.00868668	0.0111199	0.0048867	0.00147016	0.0296062	0.00588638	0.0346978	0.0311056	0.0036661	0.0053667	0.00818753	0.0398191	0.0037387	0.0362848	0.0333332	0.0393896	0.117236	0.0202527	0.000837977	0.000769138	0.0205543	0.0154465	0.00898893	0.0144499	0.00972918	0.0256074	0.110463	0.6757168	1.324283	0.130943	0.371022	0.73394	1.36251	2.69526	7.63689	1.469992	1.95982	0.0911937	0.0439006	0.0130727	0.0367719	0.0277048	0.0550479	0.0363102	0.00399326	0.0231426	0.0157542	0.0403957	0.0372775	0.0137003	0.0146267	0.00502313	0.0104789	0.00489214	0.0493408	0.0224764	0.00866183	0.0291385	0.00941031	0.00511526	0.000995233	0.00543713	0.00696012	0.00305866	0.000920197	0.018531	0.00368438	0.0217179	0.0194695	0.00229467	0.0033591	0.0051247	0.0249234	0.00234011	0.0227113	0.0208638	0.0246546	0.0733799	0.0126765	0.000524503	0.000481415	0.0128653	0.00966822	0.00562631	0.00904441	0.00608964	0.0160281	0.0691408	0.662142	0.337858	1.597659
720	-2378.672	-2448.812	70.14004	0.165877	0.111303	0.0257498	0.101511	0.0746894	0.124142	0.0644425	0.0258144	0.0864167	0.0519188	0.0283961	0.0791302	0.0156432	0.034209	0.0159261	0.0221518	0.00302257	0.0630832	0.062755	0.0355429	0.025194	0.03268	0.0293231	0.00652424	0.0230215	0.00958705	0.00174522	0.188089	0.0262225	0.0327203	0.00302884	0.025624	0.00396468	0.0298702	0.0494969	0.248947	0.0194945	0.0288438	0.0451647	0.0154068	0.000549626	0.00251541	0.0442217	0.0110504	0.032252	0.0406643	0.013939	0.0191808	0.00754992	0.0117759	0.0241359	1.027648	0.9723515	0.156549	0.404789	0.754159	1.32598	2.47042	6.38777	1.340849	0.9461908	0.0739035	0.0495889	0.0114724	0.0452265	0.0332765	0.0553091	0.0287112	0.0115011	0.0385014	0.0231315	0.0126514	0.035255	0.00696955	0.0152412	0.00709559	0.00986935	0.00134665	0.0281056	0.0279594	0.0158355	0.0112248	0.01456	0.0130644	0.00290676	0.0102568	0.00427134	0.000777549	0.0837999	0.0116829	0.0145779	0.00134945	0.0114163	0.00176639	0.0133081	0.0220525	0.110914	0.00868545	0.0128509	0.0201223	0.00686422	0.000244876	0.00112069	0.0197022	0.00492329	0.0143693	0.0181172	0.00621028	0.00854564	0.00336373	0.00524654	0.0107533	0.486176	0.513824	2.244508
756	-2368.55	-2438.609	70.05967	0.127068	0.0638761	0.0338384	0.0602645	0.0655031	0.0720319	0.0838738	0.0307492	0.086672	0.0662304	0.0865881	0.0520461	0.0210857	0.0319828	0.00204647	0.0316579	0.0058164	0.0861829	0.0283683	0.0428699	0.00926979	0.0208279	0.0087416	0.0939627	0.0181192	0.00671059	0.00581343	0.0217657	0.0129594	0.00942174	0.00341582	0.0020545	0.0216952	0.052731	0.227476	0.0111692	0.0260688	0.0409731	0.00609321	0.00437318	0.00295778	0.010471	0.0367021	0.0224688	0.0311371	0.0161422	0.0441458	0.00633343	0.0850222	0.116446	0.0172968	0.9406637	1.059336	0.12364	0.360781	0.727559	1.37446	2.77176	8.08799	1.511489	1.126158	0.0613405	0.0308354	0.0163351	0.029092	0.0316209	0.0347725	0.040489	0.0148438	0.0418399	0.0319719	0.0417994	0.0251246	0.0101789	0.0154393	0.000987911	0.0152825	0.0028078	0.0416038	0.0136945	0.0206949	0.00447488	0.0100544	0.0042199	0.0453594	0.00874681	0.00323946	0.00280636	0.0105071	0.00625597	0.00454823	0.00164895	0.000991784	0.0104731	0.0254552	0.109811	0.00539181	0.0125844	0.0197793	0.00294142	0.0021111	0.00142783	0.00505475	0.0177175	0.0108465	0.0150311	0.00779243	0.0213109	0.00305739	0.0410435	0.056213	0.00834983	0.529668	0.470332	2.071517
792	-2380.679	-2451.612	70.93274	0.126803	0.0509086	0.0511956	0.0723346	0.0706266	0.128296	0.0283224	0.0158712	0.0528508	0.0345288	0.0568152	0.0703666	0.0200244	0.0219459	0.00431671	0.0151896	0.00911893	0.0496635	0.0359943	0.0670809	0.0132423	0.0119438	0.0106194	0.0204027	0.0114031	0.00754932	0.00774611	0.016439	0.0173798	0.00585614	0.0261546	0.0202232	0.00846203	0.0131761	0.00148204	0.0128324	0.0290765	0.0155149	0.0159373	0.00885134	0.0223426	0.000517221	0.00837637	0.0304533	0.00402422	0.0944532	0.00831447	0.0109943	0.0181904	0.110547	0.00901409	0.9787295	1.021271	0.137074	0.379394	0.739067	1.35306	2.63578	7.29535	1.436909	1.043466	0.0805725	0.0323481	0.0325304	0.0459625	0.0448772	0.0815215	0.0179965	0.0100848	0.0335822	0.0219401	0.0361012	0.044712	0.0127238	0.0139448	0.0027429	0.0096517	0.00579431	0.031557	0.0228713	0.0426242	0.00841434	0.00758928	0.00674772	0.0129642	0.00724572	0.00479695	0.004922	0.0104456	0.0110434	0.00372108	0.0166191	0.0128502	0.0053769	0.00837233	0.000941712	0.0081539	0.0184757	0.00985843	0.0101268	0.00562428	0.0141968	0.00032865	0.00532247	0.0193505	0.00255705	0.060017	0.00528315	0.00698597	0.0115584	0.0702433	0.00572769	0.510635	0.489365	1.573774
828	-2360.093	-2429.561	69.46778	0.163037	0.0666375	0.0887889	0.0593479	0.0764654	0.129125	0.0921713	0.0291093	0.075001	0.0451036	0.0673116	0.260205	0.0264133	0.0316828	0.00503726	0.0380296	0.0307542	0.0910688	0.0589975	0.028725	0.0446071	0.0270502	0.012279	0.048152	0.0158249	0.00553143	0.00345892	0.0239582	0.0287559	0.0286832	0.016944	0.0289693	0.00985966	0.0456561	0.00705547	0.0198356	0.0327006	0.0562985	0.0241764	0.0117943	0.0522288	0.000135886	0.00983042	0.0218465	0.00594486	0.178066	0.00733453	0.0133827	0.0562635	0.19803	0.0481717	0.8758001	1.1242	0.184003	0.437979	0.77293	1.29378	2.28321	5.43468	1.224012	1.283626	0.0640407	0.0261751	0.0348761	0.0233117	0.0300355	0.0507199	0.0362047	0.0114341	0.0294602	0.0177166	0.0264399	0.102208	0.0103751	0.0124449	0.00197863	0.014938	0.0120802	0.0357716	0.0231741	0.0112831	0.0175216	0.0106253	0.00482316	0.018914	0.00621599	0.00217273	0.00135866	0.00941074	0.0112953	0.0112667	0.00665557	0.0113791	0.00387285	0.0179336	0.00277138	0.00779138	0.0128447	0.022114	0.00949643	0.00463277	0.0205154	5.33759e-05	0.00386137	0.00858128	0.00233513	0.0699439	0.00288099	0.0052567	0.0221002	0.0777858	0.0189218	0.5621	0.4379	2.545838
864	-2368.962	-2438.191	69.22974	0.170882	0.0478148	0.0492867	0.0426643	0.117237	0.146757	0.0465772	0.0257291	0.112081	0.0297041	0.0530247	0.215714	0.0348417	0.0191775	0.00314833	0.0525609	0.014809	0.172354	0.0387015	0.0289969	0.0291587	0.042312	0.0356001	0.0111983	0.0255671	0.00309164	0.00357427	0.0263001	0.0309222	0.00523159	0.0313228	0.00219665	0.0248459	0.0564198	0.020159	0.0148939	0.0233637	0.0460427	0.0154776	0.00178926	0.0609441	0.00317765	0.033484	0.0199495	0.00182798	0.21629	0.0096154	0.0539385	0.115665	0.371445	0.0152227	0.9525901	1.04741	0.176401	0.429058	0.767984	1.30211	2.33068	5.66891	1.254522	1.099539	0.0616215	0.0172424	0.0177732	0.0153851	0.0422768	0.0529218	0.0167962	0.00927812	0.0404175	0.0107115	0.0191212	0.0777883	0.0125642	0.00691558	0.00113531	0.0189539	0.00534025	0.0621523	0.0139561	0.0104565	0.0105149	0.0152581	0.0128377	0.00403821	0.00921973	0.00111487	0.00128891	0.00948403	0.0111508	0.00188656	0.0112953	0.000792132	0.00895963	0.0203455	0.0072695	0.00537085	0.00842516	0.0166034	0.00558134	0.000645222	0.021977	0.00114589	0.0120746	0.00719395	0.000659186	0.0779962	0.0034674	0.0194507	0.0417099	0.133946	0.00548944	0.523705	0.476295	2.773089
900	-2373.507	-2443.742	70.23496	0.0724076	0.0576597	0.00854907	0.0510181	0.0413613	0.0860095	0.0444206	0.0179709	0.0971589	0.0090039	0.0906212	0.125412	0.0238852	0.0130911	0.00140439	0.0360934	0.0155902	0.0492647	0.0362204	0.0192938	0.0217942	0.0111184	0.00677255	0.0138919	0.0226704	0.00389696	0.00740276	0.0948984	0.00256508	0.0243215	0.0264173	0.00145518	0.00816799	0.00694754	0.029495	0.190698	0.00106916	0.000473813	0.0477953	0.0303076	0.00226247	0.00463024	0.072095	0.0103957	0.0383786	0.0133563	0.0145059	0.0396393	0.017729	0.0434561	0.0214581	0.856709	1.143291	0.0999008	0.325153	0.704337	1.41978	3.07548	10.0099	1.665645	1.334515	0.0419389	0.0333968	0.00495167	0.02955	0.0239567	0.0498172	0.0257287	0.0104089	0.056275	0.00521511	0.0524883	0.0726396	0.0138345	0.00758245	0.000813429	0.0209055	0.00902996	0.0285344	0.020979	0.0111751	0.0126233	0.00643985	0.0039227	0.00804627	0.0131308	0.00225714	0.00428772	0.0549657	0.00148571	0.0140871	0.015301	0.000842849	0.00473095	0.00402406	0.0170837	0.110454	0.000619265	0.000274435	0.0276833	0.0175543	0.00131044	0.00268186	0.0417579	0.00602122	0.0222291	0.00773607	0.00840189	0.0229593	0.0102687	0.02517	0.0124287	0.571645	0.428355	1.726502
936	-2364.441	-2434.916	70.47518	0.091354	0.0877845	0.0331044	0.0639357	0.0726483	0.137039	0.0579361	0.0153885	0.0426819	0.0196015	0.0926734	0.117242	0.0187446	0.0460979	0.0111327	0.0283422	0.0076317	0.0585165	0.025196	0.0333805	0.0255637	0.0141242	0.00884615	0.0467141	0.0172609	0.00898764	0.00647261	0.0141362	0.0270575	0.00965288	0.0126142	0.00602262	9.57624e-05	0.00755107	0.00835561	0.0635147	0.0317607	0.0278765	0.032676	0.0144267	0.0196316	0.0110575	0.0245459	0.0213003	0.00616702	0.20816	0.00122413	0.00777875	0.00897841	0.170993	0.0352743	0.9893805	1.010619	0.1516	0.398497	0.750481	1.33248	2.50943	6.5963	1.364076	1.021467	0.046627	0.0448051	0.0168964	0.0326327	0.0370796	0.0699445	0.0295705	0.00785428	0.0217848	0.0100046	0.0473004	0.0598403	0.00956722	0.0235283	0.00568213	0.0144658	0.00389521	0.0298667	0.01286	0.0170374	0.0130477	0.00720898	0.00451506	0.0238428	0.00880993	0.00458728	0.00330361	0.00721511	0.0138101	0.00492682	0.00643827	0.00307394	4.8877e-05	0.00385405	0.00426469	0.0324178	0.0162106	0.0142282	0.0166778	0.00736334	0.0100199	0.00564372	0.0125282	0.0108716	0.00314764	0.106245	0.000624794	0.00397026	0.00458257	0.0872746	0.018004	0.50531	0.49469	1.959253
972	-2368.304	-2439.655	71.35149	0.0664984	0.0657481	0.0271548	0.0253471	0.0835506	0.0801234	0.0401658	0.0113708	0.0441063	0.02186	0.0380784	0.102198	0.0166465	0.0269467	0.0085873	0.017728	0.010844	0.0795395	0.0229718	0.019291	0.012693	0.0133072	0.0238132	0.00023931	0.018547	0.00735982	0.0051902	0.0125518	0.0172063	0.0124749	0.0310673	0.00251932	0.000786944	0.00776305	0.0216439	0.0444799	0.045869	0.0188188	0.00739677	0.00998937	0.0240236	0.0111904	0.0226405	0.0317498	0.00510717	0.163581	0.00139404	0.0171532	0.0110032	0.130434	0.0142604	1.173005	0.8269954	0.140177	0.383559	0.741589	1.34846	2.60716	7.13383	1.42072	0.7050232	0.042764	0.0422815	0.0174628	0.0163003	0.0537299	0.0515259	0.0258299	0.00731239	0.028364	0.0140578	0.0244875	0.0657216	0.010705	0.0173289	0.00552234	0.0114006	0.00697358	0.0511504	0.0147728	0.0124057	0.00816266	0.00855761	0.0153138	0.000153896	0.0119272	0.00473297	0.00333773	0.00807183	0.0110651	0.00802238	0.0199788	0.00162013	0.00050607	0.00499228	0.0139188	0.0286043	0.0294976	0.012102	0.00475673	0.00642399	0.0154492	0.00719635	0.0145597	0.0204177	0.00328433	0.105196	0.000896484	0.0110309	0.00707598	0.0838797	0.00917063	0.413498	0.586502	1.555011
